gene_id	CRR812470_output	CRR812471_output
HORVU.MOREX.r2.2HG0149130.1	63.1268	65.2306
HORVU.MOREX.r2.2HG0149140.1	369.841	482.164
HORVU.MOREX.r2.2HG0149150.1	0.224026	0.612542
HORVU.MOREX.r2.2HG0149160.1	0	0.0504977
HORVU.MOREX.r2.2HG0149170.1	0	0
HORVU.MOREX.r2.2HG0149180.1	0	0
HORVU.MOREX.r2.2HG0149190.1	7.392	9.05343
HORVU.MOREX.r2.2HG0149200.1	54.7381	82.1302
HORVU.MOREX.r2.2HG0149210.1	0	0
HORVU.MOREX.r2.2HG0149220.1	0	0
HORVU.MOREX.r2.2HG0149230.1	0	0
HORVU.MOREX.r2.2HG0149240.1	0.0781062	0
HORVU.MOREX.r2.2HG0149250.1	0	0
HORVU.MOREX.r2.2HG0149260.1	0	0
HORVU.MOREX.r2.2HG0149270.1	49.2506	99.2299
HORVU.MOREX.r2.2HG0149280.1	0.338283	0
HORVU.MOREX.r2.2HG0149290.1	0	0
HORVU.MOREX.r2.2HG0149300.1	0	0
HORVU.MOREX.r2.2HG0149310.1	0	0
HORVU.MOREX.r2.2HG0149320.1	0	0
HORVU.MOREX.r2.2HG0149330.1	0	0
HORVU.MOREX.r2.2HG0149340.1	0	0
HORVU.MOREX.r2.2HG0149350.1	0	0
HORVU.MOREX.r2.2HG0149360.1	0	0
HORVU.MOREX.r2.2HG0149370.1	0.855716	0.910235
HORVU.MOREX.r2.2HG0149380.1	1.32363	2.00367
HORVU.MOREX.r2.2HG0149390.1	0.673234	1.00482
HORVU.MOREX.r2.2HG0149400.1	10.1689	12.1545
HORVU.MOREX.r2.2HG0149410.1	0	0.0310413
HORVU.MOREX.r2.2HG0149420.1	0.336523	1.3233
HORVU.MOREX.r2.2HG0149430.1	26.8302	32.7728
HORVU.MOREX.r2.2HG0149440.1	1.65197	2.19513
HORVU.MOREX.r2.2HG0149450.1	0.0142312	0
HORVU.MOREX.r2.2HG0149460.1	0	0
HORVU.MOREX.r2.2HG0149470.1	0	0.0407383
HORVU.MOREX.r2.2HG0149480.1	0	0.14283
HORVU.MOREX.r2.2HG0149490.1	0	0
HORVU.MOREX.r2.2HG0149500.1	0.022799	0.200044
HORVU.MOREX.r2.2HG0149510.1	0	0
HORVU.MOREX.r2.2HG0149520.1	5.17926	10.2423
HORVU.MOREX.r2.2HG0149530.1	3.80726	0
HORVU.MOREX.r2.2HG0149540.1	0	0
HORVU.MOREX.r2.2HG0149550.1	0	0
HORVU.MOREX.r2.2HG0149560.1	0.0739875	0.0196714
HORVU.MOREX.r2.2HG0149570.1	0	0
HORVU.MOREX.r2.2HG0149580.1	0	0
HORVU.MOREX.r2.2HG0149590.1	1.35531	2.46028
HORVU.MOREX.r2.2HG0149600.1	11.747	13.5785
HORVU.MOREX.r2.2HG0149610.1	0.565913	0.0902129
HORVU.MOREX.r2.2HG0149620.1	0.366366	0
HORVU.MOREX.r2.2HG0149630.1	0	0
HORVU.MOREX.r2.2HG0149640.1	0	0
HORVU.MOREX.r2.2HG0149650.1	36.031	40.6432
HORVU.MOREX.r2.2HG0149660.1	0.197664	0.59094
HORVU.MOREX.r2.2HG0149670.1	7.33794	8.86438
HORVU.MOREX.r2.2HG0149680.1	0	0
HORVU.MOREX.r2.2HG0149690.1	0.123683	0.276304
HORVU.MOREX.r2.2HG0149700.1	0.0566585	0.0602641
HORVU.MOREX.r2.2HG0149710.1	0	0
HORVU.MOREX.r2.2HG0149720.1	0	0
HORVU.MOREX.r2.2HG0149730.1	0	0
HORVU.MOREX.r2.2HG0149740.1	0	0
HORVU.MOREX.r2.2HG0149750.1	0	0
HORVU.MOREX.r2.2HG0149760.1	0.613271	0.0752193
HORVU.MOREX.r2.2HG0149770.1	0	0.0288415
HORVU.MOREX.r2.2HG0149780.1	2.0197	6.02893
HORVU.MOREX.r2.2HG0149790.1	139.57	213.674
HORVU.MOREX.r2.2HG0149800.1	0.651142	1.78691
HORVU.MOREX.r2.2HG0149810.1	0	0
HORVU.MOREX.r2.2HG0149820.1	0	0
HORVU.MOREX.r2.2HG0149830.1	0	0
HORVU.MOREX.r2.2HG0149840.1	0	0
HORVU.MOREX.r2.2HG0149850.1	3.05682	25.3059
HORVU.MOREX.r2.2HG0149860.1	0	0
HORVU.MOREX.r2.2HG0149870.1	0	0
HORVU.MOREX.r2.2HG0149880.1	0	0
HORVU.MOREX.r2.2HG0149890.1	0	0
HORVU.MOREX.r2.2HG0149900.1	0	0
HORVU.MOREX.r2.2HG0149910.1	0	0
HORVU.MOREX.r2.2HG0149920.1	0	0
HORVU.MOREX.r2.2HG0149930.1	0	0
HORVU.MOREX.r2.2HG0149940.1	3.72219	4.93751
HORVU.MOREX.r2.2HG0149950.1	5.69746	9.10642
HORVU.MOREX.r2.2HG0149960.1	0	0
HORVU.MOREX.r2.2HG0149970.1	0	0
HORVU.MOREX.r2.2HG0149980.1	0	0
HORVU.MOREX.r2.2HG0149990.1	0	0
HORVU.MOREX.r2.2HG0150000.1	0	0
HORVU.MOREX.r2.2HG0150010.1	4.57072	6.85789
HORVU.MOREX.r2.2HG0150020.1	4.8051	9.0138
HORVU.MOREX.r2.2HG0150030.1	0	0
HORVU.MOREX.r2.2HG0150040.1	34.0806	40.7569
HORVU.MOREX.r2.2HG0150050.1	1.48242	0.524239
HORVU.MOREX.r2.2HG0150060.1	29.8203	19.1208
HORVU.MOREX.r2.2HG0150070.1	0	0
HORVU.MOREX.r2.2HG0150080.1	12.9127	24.4357
HORVU.MOREX.r2.2HG0150090.1	9.15454	8.14235
HORVU.MOREX.r2.2HG0150100.1	0	0
HORVU.MOREX.r2.2HG0150110.1	0.043078	0.154631
HORVU.MOREX.r2.2HG0150120.1	0	0
HORVU.MOREX.r2.2HG0150130.1	0.0659845	0.0877233
HORVU.MOREX.r2.2HG0150140.1	0.219519	0.675258
HORVU.MOREX.r2.2HG0150150.1	0.357924	0.392667
HORVU.MOREX.r2.2HG0150160.1	366.802	508.156
HORVU.MOREX.r2.2HG0150170.1	0	0.02652
HORVU.MOREX.r2.2HG0150180.1	0	0
HORVU.MOREX.r2.2HG0150190.1	1457.57	1646.15
HORVU.MOREX.r2.2HG0150200.1	0	0
HORVU.MOREX.r2.2HG0150210.1	1.46547	3.20749
HORVU.MOREX.r2.2HG0150220.1	2.89976	18.1596
HORVU.MOREX.r2.2HG0150230.1	0	0
HORVU.MOREX.r2.2HG0150240.1	4.59842	11.3204
HORVU.MOREX.r2.2HG0150250.1	184.948	182.77
HORVU.MOREX.r2.2HG0150260.1	0	0
HORVU.MOREX.r2.2HG0150270.1	0	0
HORVU.MOREX.r2.2HG0150280.1	1.4926	1.60434
HORVU.MOREX.r2.2HG0150290.1	0	0
HORVU.MOREX.r2.2HG0150300.1	0	0
HORVU.MOREX.r2.2HG0150310.1	0	0
HORVU.MOREX.r2.2HG0150320.1	0	0
HORVU.MOREX.r2.2HG0150330.1	0	0
HORVU.MOREX.r2.2HG0150340.1	0.486809	0
HORVU.MOREX.r2.2HG0150350.1	0	0
HORVU.MOREX.r2.2HG0150360.1	0	0.0752193
HORVU.MOREX.r2.2HG0150370.1	0	0
HORVU.MOREX.r2.2HG0150380.1	0	0
HORVU.MOREX.r2.2HG0150390.1	137.112	160.859
HORVU.MOREX.r2.2HG0150400.1	0	0
HORVU.MOREX.r2.2HG0150410.1	0	0
HORVU.MOREX.r2.2HG0150420.1	7.15414	16.5658
HORVU.MOREX.r2.2HG0150430.1	0	0
HORVU.MOREX.r2.2HG0150440.1	0	0
HORVU.MOREX.r2.2HG0150450.1	4.00947	5.69692
HORVU.MOREX.r2.2HG0150460.1	5.61303	6.2848
HORVU.MOREX.r2.2HG0150470.1	27.6596	45.3379
HORVU.MOREX.r2.2HG0150480.1	0	0
HORVU.MOREX.r2.2HG0150490.1	0	0
HORVU.MOREX.r2.2HG0150500.1	0	0
HORVU.MOREX.r2.2HG0150510.1	0	0
HORVU.MOREX.r2.2HG0150520.1	0	0
HORVU.MOREX.r2.2HG0150530.1	0.802988	1.1933
HORVU.MOREX.r2.2HG0150540.1	0.163509	0.0830123
HORVU.MOREX.r2.2HG0150550.1	0	0.0474356
HORVU.MOREX.r2.2HG0150560.1	0	0
HORVU.MOREX.r2.2HG0150570.1	0	0
HORVU.MOREX.r2.2HG0150580.1	0	0
HORVU.MOREX.r2.2HG0150590.1	0.709684	0.563957
HORVU.MOREX.r2.2HG0150600.1	0	0
HORVU.MOREX.r2.2HG0150610.1	0	0
HORVU.MOREX.r2.2HG0150620.1	0	0.379248
HORVU.MOREX.r2.2HG0150630.1	0	0
HORVU.MOREX.r2.2HG0150640.1	0	0
HORVU.MOREX.r2.2HG0150650.1	0	0
HORVU.MOREX.r2.2HG0150660.1	3.60352	4.48848
HORVU.MOREX.r2.2HG0150670.1	0	0
HORVU.MOREX.r2.2HG0150680.1	0	0
HORVU.MOREX.r2.2HG0150690.1	0	0
HORVU.MOREX.r2.2HG0150700.1	0.903534	0.624094
HORVU.MOREX.r2.2HG0150710.1	30.6278	7.31396
HORVU.MOREX.r2.2HG0150720.1	0.693489	1.97913
HORVU.MOREX.r2.2HG0150730.1	0.0139137	0.0444025
HORVU.MOREX.r2.2HG0150740.1	0	0
HORVU.MOREX.r2.2HG0150750.1	0	0
HORVU.MOREX.r2.2HG0150760.1	0	0
HORVU.MOREX.r2.2HG0150770.1	0	0
HORVU.MOREX.r2.2HG0150780.1	0	0
HORVU.MOREX.r2.2HG0150790.1	3.05408	3.48301
HORVU.MOREX.r2.2HG0150800.1	0	0
HORVU.MOREX.r2.2HG0150810.1	0	0
HORVU.MOREX.r2.2HG0150820.1	8.94168	9.25551
HORVU.MOREX.r2.2HG0150830.1	0	0
HORVU.MOREX.r2.2HG0150840.1	2.27401	2.49847
HORVU.MOREX.r2.2HG0150850.1	2.36798	0.536831
HORVU.MOREX.r2.2HG0150860.1	0	0
HORVU.MOREX.r2.2HG0150870.1	0	0
HORVU.MOREX.r2.2HG0150880.1	2.30577	4.46928
HORVU.MOREX.r2.2HG0150890.1	0	0
HORVU.MOREX.r2.2HG0150900.1	0	0
HORVU.MOREX.r2.2HG0150910.1	0.417932	0.0555012
HORVU.MOREX.r2.2HG0150920.1	11.3549	21.7124
HORVU.MOREX.r2.2HG0150930.1	0.969733	0.992011
HORVU.MOREX.r2.2HG0150940.1	1.45869	1.4866
HORVU.MOREX.r2.2HG0150950.1	3.20379	2.85096
HORVU.MOREX.r2.2HG0150960.1	0	0
HORVU.MOREX.r2.2HG0150970.1	0	0
HORVU.MOREX.r2.2HG0150980.1	0	0
HORVU.MOREX.r2.2HG0150990.1	2.04086	9.7359
HORVU.MOREX.r2.2HG0151000.1	0	0
HORVU.MOREX.r2.2HG0151010.1	0	0
HORVU.MOREX.r2.2HG0151020.1	0	0
HORVU.MOREX.r2.2HG0151030.1	1.58275	1.85751
HORVU.MOREX.r2.2HG0151040.1	2.27954	2.67261
HORVU.MOREX.r2.2HG0151050.1	0	0.0563389
HORVU.MOREX.r2.2HG0151060.1	0	0
HORVU.MOREX.r2.2HG0151070.1	2.95671	5.46596
HORVU.MOREX.r2.2HG0151080.1	1.37624	1.38623
HORVU.MOREX.r2.2HG0151090.1	0	0
HORVU.MOREX.r2.2HG0151100.1	1.14466	1.1498
HORVU.MOREX.r2.2HG0151110.1	0	0
HORVU.MOREX.r2.2HG0151120.1	0.120816	0
HORVU.MOREX.r2.2HG0151130.1	0	0
HORVU.MOREX.r2.2HG0151140.1	0	0
HORVU.MOREX.r2.2HG0151150.1	0	0
HORVU.MOREX.r2.2HG0151160.1	0	0
HORVU.MOREX.r2.2HG0151170.1	0	0.0370945
HORVU.MOREX.r2.2HG0151180.1	4.13673	11.1618
HORVU.MOREX.r2.2HG0151190.1	4.74933	8.52833
HORVU.MOREX.r2.2HG0151200.1	0.0990297	0.173794
HORVU.MOREX.r2.2HG0151210.1	0	0
HORVU.MOREX.r2.2HG0151220.1	0	0
HORVU.MOREX.r2.2HG0151230.1	157.597	194.798
HORVU.MOREX.r2.2HG0151240.1	0.103069	0.0117469
HORVU.MOREX.r2.2HG0151250.1	0	0
HORVU.MOREX.r2.2HG0151260.1	0	0
HORVU.MOREX.r2.2HG0151270.1	0.0439646	0.128609
HORVU.MOREX.r2.2HG0151280.1	0	0
HORVU.MOREX.r2.2HG0151290.1	0	0
HORVU.MOREX.r2.2HG0151300.1	2.04623	1.72933
HORVU.MOREX.r2.2HG0151310.1	0	0
HORVU.MOREX.r2.2HG0151320.1	0	0
HORVU.MOREX.r2.2HG0151330.1	0	0
HORVU.MOREX.r2.2HG0151340.1	0	0
HORVU.MOREX.r2.2HG0151350.1	16.3047	8.97172
HORVU.MOREX.r2.2HG0151360.1	0.817569	1.85154
HORVU.MOREX.r2.2HG0151370.1	0	0
HORVU.MOREX.r2.2HG0151380.1	0	0
HORVU.MOREX.r2.2HG0151390.1	0	0
HORVU.MOREX.r2.2HG0151400.1	0.443022	0.0176692
HORVU.MOREX.r2.2HG0151410.1	0	0
HORVU.MOREX.r2.2HG0151420.1	14.8449	16.0274
HORVU.MOREX.r2.2HG0151430.1	59.9365	70.0223
HORVU.MOREX.r2.2HG0151440.1	2.34271	1.77522
HORVU.MOREX.r2.2HG0151450.1	0	0
HORVU.MOREX.r2.2HG0151460.1	0	0
HORVU.MOREX.r2.2HG0151470.1	0	0
HORVU.MOREX.r2.2HG0151480.1	0	0
HORVU.MOREX.r2.2HG0151490.1	0	0
HORVU.MOREX.r2.2HG0151500.1	0	0
HORVU.MOREX.r2.2HG0151510.1	0	0
HORVU.MOREX.r2.2HG0151520.1	1.13273	0
HORVU.MOREX.r2.2HG0151530.1	0	0.566493
HORVU.MOREX.r2.2HG0151540.1	0	0
HORVU.MOREX.r2.2HG0151550.1	0	0
HORVU.MOREX.r2.2HG0151560.1	0	0
HORVU.MOREX.r2.2HG0151570.1	0.298636	1.54646
HORVU.MOREX.r2.2HG0151580.1	0	0
HORVU.MOREX.r2.2HG0151590.1	0	0
HORVU.MOREX.r2.2HG0151600.1	0	0
HORVU.MOREX.r2.2HG0151610.1	0	0
HORVU.MOREX.r2.2HG0151620.1	0	0
HORVU.MOREX.r2.2HG0151630.1	11.1502	13.048
HORVU.MOREX.r2.2HG0151640.1	4.5074	4.40909
HORVU.MOREX.r2.2HG0151650.1	4.83935	9.85494
HORVU.MOREX.r2.2HG0151660.1	0	0
HORVU.MOREX.r2.2HG0151670.1	0.219855	0.350626
HORVU.MOREX.r2.2HG0151680.1	0	0
HORVU.MOREX.r2.2HG0151690.1	1.61823	1.33926
HORVU.MOREX.r2.2HG0151700.1	0	0
HORVU.MOREX.r2.2HG0151710.1	0.154242	0.245742
HORVU.MOREX.r2.2HG0151720.1	0	1.04829
HORVU.MOREX.r2.2HG0151730.1	0	0
HORVU.MOREX.r2.2HG0151740.1	0.934609	0.790578
HORVU.MOREX.r2.2HG0151750.1	9.40816	11.794
HORVU.MOREX.r2.2HG0151760.1	9.01142	11.3001
HORVU.MOREX.r2.2HG0151770.1	17.533	30.5592
HORVU.MOREX.r2.2HG0151780.1	0.71877	1.31827
HORVU.MOREX.r2.2HG0151790.1	0	0
HORVU.MOREX.r2.2HG0151800.1	0	0
HORVU.MOREX.r2.2HG0151810.1	0	0
HORVU.MOREX.r2.2HG0151820.1	0	0
HORVU.MOREX.r2.2HG0151830.1	0	0
HORVU.MOREX.r2.2HG0151840.1	0	0.0418214
HORVU.MOREX.r2.2HG0151850.1	0	0
HORVU.MOREX.r2.2HG0151860.1	0	0
HORVU.MOREX.r2.2HG0151870.1	19.5977	26.2806
HORVU.MOREX.r2.2HG0151880.1	0	0
HORVU.MOREX.r2.2HG0151890.1	6.15673	10.0831
HORVU.MOREX.r2.2HG0151900.1	2.24858	1.97842
HORVU.MOREX.r2.2HG0151910.1	6.30382	10.2386
HORVU.MOREX.r2.2HG0151920.1	0	0
HORVU.MOREX.r2.2HG0151930.1	3.33048	7.37633
HORVU.MOREX.r2.2HG0151940.1	0	0
HORVU.MOREX.r2.2HG0151950.1	0	0
HORVU.MOREX.r2.2HG0151960.1	16.6405	18.9597
HORVU.MOREX.r2.2HG0151970.1	0	0
HORVU.MOREX.r2.2HG0151980.1	0	0
HORVU.MOREX.r2.2HG0151990.1	12.7478	15.1118
HORVU.MOREX.r2.2HG0152000.1	0.347131	0.796281
HORVU.MOREX.r2.2HG0152010.1	0	0
HORVU.MOREX.r2.2HG0152020.1	0	0
HORVU.MOREX.r2.2HG0152030.1	8.92091	12.6733
HORVU.MOREX.r2.2HG0152040.1	4.4816	4.17467
HORVU.MOREX.r2.2HG0152050.1	0.498912	2.1816
HORVU.MOREX.r2.2HG0152060.1	6.82641	9.36599
HORVU.MOREX.r2.2HG0152070.1	0.061386	0
HORVU.MOREX.r2.2HG0152080.1	0	0
HORVU.MOREX.r2.2HG0152090.1	1.65478	0
HORVU.MOREX.r2.2HG0152100.1	20.8828	20.6039
HORVU.MOREX.r2.2HG0152110.1	19.0867	14.9948
HORVU.MOREX.r2.2HG0152120.1	2.08689	2.66166
HORVU.MOREX.r2.2HG0152130.1	0	0
HORVU.MOREX.r2.2HG0152140.1	6.57438	14.9216
HORVU.MOREX.r2.2HG0152150.1	0.570791	0.596346
HORVU.MOREX.r2.2HG0152160.1	12.1413	10.1772
HORVU.MOREX.r2.2HG0152170.1	2.88346	5.03515
HORVU.MOREX.r2.2HG0152180.1	8.47985	11.6545
HORVU.MOREX.r2.2HG0152190.1	22.2888	14.3904
HORVU.MOREX.r2.2HG0152200.1	0	0
HORVU.MOREX.r2.2HG0152210.1	1.30644	1.45205
HORVU.MOREX.r2.2HG0152220.1	0.379034	0.251989
HORVU.MOREX.r2.2HG0152230.1	0.0788323	0.125782
HORVU.MOREX.r2.2HG0152240.1	0	0
HORVU.MOREX.r2.2HG0152250.1	13.242	11.1919
HORVU.MOREX.r2.2HG0152260.1	0	0
HORVU.MOREX.r2.2HG0152270.1	0	0
HORVU.MOREX.r2.2HG0152280.1	0.0216888	0.0173007
HORVU.MOREX.r2.2HG0152290.1	0.9679	1.20789
HORVU.MOREX.r2.2HG0152300.1	0	0
HORVU.MOREX.r2.2HG0152310.1	0	0.925699
HORVU.MOREX.r2.2HG0152320.1	0	0
HORVU.MOREX.r2.2HG0152330.1	6.03231	10.7152
HORVU.MOREX.r2.2HG0152340.1	0	0
HORVU.MOREX.r2.2HG0152350.1	0	0
HORVU.MOREX.r2.2HG0152360.1	0	0
HORVU.MOREX.r2.2HG0152370.1	1.02043	1.62265
HORVU.MOREX.r2.2HG0152380.1	26.7879	38.2893
HORVU.MOREX.r2.2HG0152390.1	0	0.771631
HORVU.MOREX.r2.2HG0152400.1	0	0.606182
HORVU.MOREX.r2.2HG0152410.1	0.977973	1.34248
HORVU.MOREX.r2.2HG0152420.1	0	0
HORVU.MOREX.r2.2HG0152430.1	2.99105	2.38456
HORVU.MOREX.r2.2HG0152440.1	45.1938	53.6871
HORVU.MOREX.r2.2HG0152450.1	2.66754	2.56085
HORVU.MOREX.r2.2HG0152460.1	0	0
HORVU.MOREX.r2.2HG0152470.1	0	0
HORVU.MOREX.r2.2HG0152480.1	0	0
HORVU.MOREX.r2.2HG0152490.1	0	0
HORVU.MOREX.r2.2HG0152500.1	0	0
HORVU.MOREX.r2.2HG0152510.1	1.59206	0.822308
HORVU.MOREX.r2.2HG0152520.1	0	0
HORVU.MOREX.r2.2HG0152530.1	0.293977	0.953673
HORVU.MOREX.r2.2HG0152540.1	0	0
HORVU.MOREX.r2.2HG0152550.1	0.049035	0.0651982
HORVU.MOREX.r2.2HG0152560.1	3.62684	6.53815
HORVU.MOREX.r2.2HG0152570.1	22.6365	52.1431
HORVU.MOREX.r2.2HG0152580.1	0	0
HORVU.MOREX.r2.2HG0152590.1	1.70917	2.78628
HORVU.MOREX.r2.2HG0152600.1	0	0
HORVU.MOREX.r2.2HG0152610.1	0.907793	2.20385
HORVU.MOREX.r2.2HG0152620.1	0	0
HORVU.MOREX.r2.2HG0152630.1	0	0
HORVU.MOREX.r2.2HG0152640.1	0.0914188	0.0911509
HORVU.MOREX.r2.2HG0152650.1	12.1174	16.4309
HORVU.MOREX.r2.2HG0152660.1	0	0
HORVU.MOREX.r2.2HG0152670.1	0.209918	0.167468
HORVU.MOREX.r2.2HG0152680.1	22.4961	37.2227
HORVU.MOREX.r2.2HG0152690.1	0	0.0765262
HORVU.MOREX.r2.2HG0152700.1	0.109927	0.379844
HORVU.MOREX.r2.2HG0152710.1	0	0
HORVU.MOREX.r2.2HG0152720.1	0	0
HORVU.MOREX.r2.2HG0152730.1	0	0
HORVU.MOREX.r2.2HG0152740.1	0	0
HORVU.MOREX.r2.2HG0152750.1	0	0
HORVU.MOREX.r2.2HG0152760.1	18.6194	21.5903
HORVU.MOREX.r2.2HG0152770.1	0	0.110057
HORVU.MOREX.r2.2HG0152780.1	0	0
HORVU.MOREX.r2.2HG0152790.1	0.699945	0.792452
HORVU.MOREX.r2.2HG0152800.1	0	0
HORVU.MOREX.r2.2HG0152810.1	0	0
HORVU.MOREX.r2.2HG0152820.1	23.5601	23.5309
HORVU.MOREX.r2.2HG0152830.1	10.7415	3.24723
HORVU.MOREX.r2.2HG0152840.1	2.45696	2.94033
HORVU.MOREX.r2.2HG0152850.1	0	0
HORVU.MOREX.r2.2HG0152860.1	3.06631	5.41846
HORVU.MOREX.r2.2HG0152870.1	2.74378	3.73038
HORVU.MOREX.r2.2HG0152880.1	1.8796	2.58164
HORVU.MOREX.r2.2HG0152890.1	0	0
HORVU.MOREX.r2.2HG0152900.1	0	0
HORVU.MOREX.r2.2HG0152910.1	1.44698	2.36333
HORVU.MOREX.r2.2HG0152920.1	0	0
HORVU.MOREX.r2.2HG0152930.1	1.5432	4.97645
HORVU.MOREX.r2.2HG0152940.1	0.793919	1.32997
HORVU.MOREX.r2.2HG0152950.1	0	0
HORVU.MOREX.r2.2HG0152960.1	4.72648	6.72611
HORVU.MOREX.r2.2HG0152970.1	0	0
HORVU.MOREX.r2.2HG0152980.1	0	0
HORVU.MOREX.r2.2HG0152990.1	0	0
HORVU.MOREX.r2.2HG0153000.1	0	0
HORVU.MOREX.r2.2HG0153010.1	0	0
HORVU.MOREX.r2.2HG0153020.1	66.6398	93.2856
HORVU.MOREX.r2.2HG0153030.1	0	0
HORVU.MOREX.r2.2HG0153040.1	0	0
HORVU.MOREX.r2.2HG0153050.1	0	0
HORVU.MOREX.r2.2HG0153060.1	17.6696	18.7093
HORVU.MOREX.r2.2HG0153070.1	0	0
HORVU.MOREX.r2.2HG0153080.1	0.403321	1.32689
HORVU.MOREX.r2.2HG0153090.1	0	0
HORVU.MOREX.r2.2HG0153100.1	0.611643	0.135488
HORVU.MOREX.r2.2HG0153110.1	0.112502	0.896711
HORVU.MOREX.r2.2HG0153120.1	0	0
HORVU.MOREX.r2.2HG0153130.1	0	0
HORVU.MOREX.r2.2HG0153140.1	0	0
HORVU.MOREX.r2.2HG0153150.1	0	0
HORVU.MOREX.r2.2HG0153160.1	0.357165	1.45702
HORVU.MOREX.r2.2HG0153170.1	36.0843	39.4736
HORVU.MOREX.r2.2HG0153180.1	0	0
HORVU.MOREX.r2.2HG0153190.1	143.954	160.775
HORVU.MOREX.r2.2HG0153200.1	0	0
HORVU.MOREX.r2.2HG0153210.1	0.244981	0.13954
HORVU.MOREX.r2.2HG0153220.1	0	0.0480938
HORVU.MOREX.r2.2HG0153230.1	0.236182	0.232767
HORVU.MOREX.r2.2HG0153240.1	6.52814	8.91564
HORVU.MOREX.r2.2HG0153250.1	0.256568	0.449952
HORVU.MOREX.r2.2HG0153260.1	0	0
HORVU.MOREX.r2.2HG0153270.1	3.82182	4.53684
HORVU.MOREX.r2.2HG0153280.1	8.21439	9.97311
HORVU.MOREX.r2.2HG0153290.1	0	0
HORVU.MOREX.r2.2HG0153300.1	0	0
HORVU.MOREX.r2.2HG0153310.1	0	0
HORVU.MOREX.r2.2HG0153320.1	0	0
HORVU.MOREX.r2.2HG0153330.1	0.521982	0.636898
HORVU.MOREX.r2.2HG0153340.1	1.97838	2.04927
HORVU.MOREX.r2.2HG0153350.1	0.0151289	0.132768
HORVU.MOREX.r2.2HG0153360.1	4.54216	4.19504
HORVU.MOREX.r2.2HG0153370.1	0.0735994	0.0391365
HORVU.MOREX.r2.2HG0153380.1	0.547162	0
HORVU.MOREX.r2.2HG0153390.1	0	2.07038
HORVU.MOREX.r2.2HG0153400.1	0	0
HORVU.MOREX.r2.2HG0153410.1	0.209175	0.263551
HORVU.MOREX.r2.2HG0153420.1	7.84001	6.13446
HORVU.MOREX.r2.2HG0153430.1	6.66129	14.5315
HORVU.MOREX.r2.2HG0153440.1	2.83229	4.71012
HORVU.MOREX.r2.2HG0153450.1	15.026	18.5871
HORVU.MOREX.r2.2HG0153460.1	10.9555	20.2147
HORVU.MOREX.r2.2HG0153470.1	2.35969	1.53493
HORVU.MOREX.r2.2HG0153480.1	0	0
HORVU.MOREX.r2.2HG0153490.1	0.0266767	0.266043
HORVU.MOREX.r2.2HG0153500.1	3.1725	7.15759
HORVU.MOREX.r2.2HG0153510.1	6.59337	7.53581
HORVU.MOREX.r2.2HG0153520.1	8.14605	7.93729
HORVU.MOREX.r2.2HG0153530.1	0	0
HORVU.MOREX.r2.2HG0153540.1	0	0
HORVU.MOREX.r2.2HG0153550.1	0	0
HORVU.MOREX.r2.2HG0153560.1	0	0.186248
HORVU.MOREX.r2.2HG0153570.1	67.8481	93.4312
HORVU.MOREX.r2.2HG0153580.1	0.496844	0.792763
HORVU.MOREX.r2.2HG0153590.1	0	0
HORVU.MOREX.r2.2HG0153600.1	2.02054	1.31063
HORVU.MOREX.r2.2HG0153610.1	1.23051	1.7332
HORVU.MOREX.r2.2HG0153620.1	0	0
HORVU.MOREX.r2.2HG0153630.1	0	0
HORVU.MOREX.r2.2HG0153640.1	6.55463	10.888
HORVU.MOREX.r2.2HG0153650.1	2.30189	4.07652
HORVU.MOREX.r2.2HG0153660.1	0	0
HORVU.MOREX.r2.2HG0153670.1	0	0
HORVU.MOREX.r2.2HG0153680.1	3.66115	4.86396
HORVU.MOREX.r2.2HG0153690.1	2.84797	5.31986
HORVU.MOREX.r2.2HG0153700.1	6.17484	5.89856
HORVU.MOREX.r2.2HG0153710.1	0	0.17244
HORVU.MOREX.r2.2HG0153720.1	0	0.0700741
HORVU.MOREX.r2.2HG0153730.1	0	0
HORVU.MOREX.r2.2HG0153740.1	0.671733	0.745368
HORVU.MOREX.r2.2HG0153750.1	6.30484	9.45876
HORVU.MOREX.r2.2HG0153760.1	2.33367	6.48199
HORVU.MOREX.r2.2HG0153770.1	0.452718	0
HORVU.MOREX.r2.2HG0153780.1	0	0.889172
HORVU.MOREX.r2.2HG0153790.1	0	0
HORVU.MOREX.r2.2HG0153800.1	0	0
HORVU.MOREX.r2.2HG0153810.1	0	0.0735118
HORVU.MOREX.r2.2HG0153820.1	0	0
HORVU.MOREX.r2.2HG0153830.1	0	0.0354655
HORVU.MOREX.r2.2HG0153840.1	0	0
HORVU.MOREX.r2.2HG0153850.1	0	0
HORVU.MOREX.r2.2HG0153860.1	0.207611	0.231744
HORVU.MOREX.r2.2HG0153870.1	0.61638	0.869402
HORVU.MOREX.r2.2HG0153880.1	0	0.244176
HORVU.MOREX.r2.2HG0153890.1	0	0
HORVU.MOREX.r2.2HG0153900.1	3778.18	4847.76
HORVU.MOREX.r2.2HG0153910.1	5.12283	6.38044
HORVU.MOREX.r2.2HG0153920.1	7.96608	16.2523
HORVU.MOREX.r2.2HG0153930.1	0.267113	0.269912
HORVU.MOREX.r2.2HG0153940.1	0	0
HORVU.MOREX.r2.2HG0153950.1	0	0
