gene_id	CRR812470_output	CRR812471_output
HORVU.MOREX.r2.2HG0141650.1	111.5705303030303	182.90514814814813
HORVU.MOREX.r2.2HG0141660.1	0.5552255952380952	0
HORVU.MOREX.r2.2HG0141670.1	0	0
HORVU.MOREX.r2.2HG0141680.1	0	0
HORVU.MOREX.r2.2HG0141690.1	147.7940877914952	277.57102880658437
HORVU.MOREX.r2.2HG0141700.1	0	0
HORVU.MOREX.r2.2HG0141710.1	345.8845807770962	603.8634110429449
HORVU.MOREX.r2.2HG0141720.1	9.560049019607844	22.247549019607842
HORVU.MOREX.r2.2HG0141730.1	925.4216869095816	1341.1931713900135
HORVU.MOREX.r2.2HG0141740.1	0.6584153225806452	2.6370645161290325
HORVU.MOREX.r2.2HG0141750.1	21.8477027027027	33.19584084084084
HORVU.MOREX.r2.2HG0141760.1	0	0.2920173913043478
HORVU.MOREX.r2.2HG0141770.1	0	3.105291428571429
HORVU.MOREX.r2.2HG0141780.1	0	0
HORVU.MOREX.r2.2HG0141790.1	186.00571152918477	304.55987457790644
HORVU.MOREX.r2.2HG0141800.1	0	0
HORVU.MOREX.r2.2HG0141810.1	15.420665204678365	28.127288011695907
HORVU.MOREX.r2.2HG0141820.1	0	0.3092773109243698
HORVU.MOREX.r2.2HG0141830.1	0	0
HORVU.MOREX.r2.2HG0141840.1	0	0
HORVU.MOREX.r2.2HG0141850.1	370.5555347786811	546.615943089431
HORVU.MOREX.r2.2HG0141860.1	92.61174821610601	140.1530366972477
HORVU.MOREX.r2.2HG0141870.1	0	0
HORVU.MOREX.r2.2HG0141880.1	0	0
HORVU.MOREX.r2.2HG0141890.1	0	0
HORVU.MOREX.r2.2HG0141900.1	0	0
HORVU.MOREX.r2.2HG0141910.1	0	0
HORVU.MOREX.r2.2HG0141920.1	94.78444498381876	75.7199
HORVU.MOREX.r2.2HG0141930.1	27.203363541666665	47.09740000000001
HORVU.MOREX.r2.2HG0141940.1	0	0
HORVU.MOREX.r2.2HG0141950.1	0	0
HORVU.MOREX.r2.2HG0141960.1	141.76772266666666	409.0403093333333
HORVU.MOREX.r2.2HG0141970.1	44.88241249326871	107.0700269251481
HORVU.MOREX.r2.2HG0141980.1	0	0.9770181818181818
HORVU.MOREX.r2.2HG0141990.1	0	0
HORVU.MOREX.r2.2HG0142000.1	0	0
HORVU.MOREX.r2.2HG0142010.1	0	0
HORVU.MOREX.r2.2HG0142020.1	0	0.8246611341632089
HORVU.MOREX.r2.2HG0142030.1	54.220180180180186	86.4175027027027
HORVU.MOREX.r2.2HG0142040.1	17.508412851405623	39.8177108433735
HORVU.MOREX.r2.2HG0142050.1	133.49087241689128	305.01985175202157
HORVU.MOREX.r2.2HG0142060.1	0	0
HORVU.MOREX.r2.2HG0142070.1	0	2.673407894736842
HORVU.MOREX.r2.2HG0142080.1	197.8591616161616	377.55413131313134
HORVU.MOREX.r2.2HG0142090.1	45.25375095785441	62.39867012796935
HORVU.MOREX.r2.2HG0142100.1	7.89189620758483	11.375910179640718
HORVU.MOREX.r2.2HG0142110.1	156.25337827715356	217.91216479400748
HORVU.MOREX.r2.2HG0142120.1	0	0
HORVU.MOREX.r2.2HG0142130.1	237.59860491709549	336.0296054888508
HORVU.MOREX.r2.2HG0142140.1	2.34149481865285	0
HORVU.MOREX.r2.2HG0142150.1	2140.919749019608	3302.320094117647
HORVU.MOREX.r2.2HG0142160.1	0	0
HORVU.MOREX.r2.2HG0142170.1	0	0
HORVU.MOREX.r2.2HG0142180.1	0.5216704331450095	2.0918116760828624
HORVU.MOREX.r2.2HG0142190.1	0.6693439999999999	0
HORVU.MOREX.r2.2HG0142200.1	24.482204444444445	45.58944
HORVU.MOREX.r2.2HG0142210.1	2.7940213523131674	0.6992419928825623
HORVU.MOREX.r2.2HG0142220.1	174.02282539682543	397.79133333333334
HORVU.MOREX.r2.2HG0142230.1	27.97316842105263	24.88311578947368
HORVU.MOREX.r2.2HG0142240.1	0	0
HORVU.MOREX.r2.2HG0142250.1	5.009752796420582	2.8655973154362417
HORVU.MOREX.r2.2HG0142260.1	39.408715796924355	56.70089539650873
HORVU.MOREX.r2.2HG0142270.1	7.925027649769585	6.716691244239631
HORVU.MOREX.r2.2HG0142280.1	0	0
HORVU.MOREX.r2.2HG0142290.1	0	0
HORVU.MOREX.r2.2HG0142300.1	0	0
HORVU.MOREX.r2.2HG0142310.1	0	0
HORVU.MOREX.r2.2HG0142320.1	0	0
HORVU.MOREX.r2.2HG0142330.1	0	0
HORVU.MOREX.r2.2HG0142340.1	1554.2666563307494	1491.998069767442
HORVU.MOREX.r2.2HG0142350.1	0	0
HORVU.MOREX.r2.2HG0142360.1	1031.0807426277372	1516.3275532846715
HORVU.MOREX.r2.2HG0142370.1	0	1.2118936170212766
HORVU.MOREX.r2.2HG0142380.1	2019.9022403406325	3197.0814004866174
HORVU.MOREX.r2.2HG0142390.1	0	0
HORVU.MOREX.r2.2HG0142400.1	0	0
HORVU.MOREX.r2.2HG0142410.1	0	0
HORVU.MOREX.r2.2HG0142420.1	124.45590858416945	229.26578595317724
HORVU.MOREX.r2.2HG0142430.1	90.03382716049383	207.52675925925925
HORVU.MOREX.r2.2HG0142440.1	0	0
HORVU.MOREX.r2.2HG0142450.1	0	0
HORVU.MOREX.r2.2HG0142460.1	3.312562542258283	0.8285733603786343
HORVU.MOREX.r2.2HG0142470.1	0	0
HORVU.MOREX.r2.2HG0142480.1	0	0
HORVU.MOREX.r2.2HG0142490.1	497.22643802647406	650.8407220216607
HORVU.MOREX.r2.2HG0142500.1	0	0
HORVU.MOREX.r2.2HG0142510.1	0	0
HORVU.MOREX.r2.2HG0142520.1	1.4833678861788617	2.227015243902439
HORVU.MOREX.r2.2HG0142530.1	0	0
HORVU.MOREX.r2.2HG0142540.1	0	0
HORVU.MOREX.r2.2HG0142550.1	117.35705263157895	191.34197894736843
HORVU.MOREX.r2.2HG0142560.1	0.30811764705882355	0
HORVU.MOREX.r2.2HG0142570.1	155.085703599813	312.921131369799
HORVU.MOREX.r2.2HG0142580.1	461.4308769092542	684.0128090700808
HORVU.MOREX.r2.2HG0142590.1	74.78343253968254	116.76182142857142
HORVU.MOREX.r2.2HG0142600.1	19.84260802469136	132.62099537037037
HORVU.MOREX.r2.2HG0142610.1	0	0
HORVU.MOREX.r2.2HG0142620.1	152.78875933858268	143.3900048110236
HORVU.MOREX.r2.2HG0142630.1	23.393501618122976	33.43585760517799
HORVU.MOREX.r2.2HG0142640.1	0	0.7833
HORVU.MOREX.r2.2HG0142650.1	0	0
HORVU.MOREX.r2.2HG0142660.1	0	0
HORVU.MOREX.r2.2HG0142670.1	0	0
HORVU.MOREX.r2.2HG0142680.1	0	0
HORVU.MOREX.r2.2HG0142690.1	0	0
HORVU.MOREX.r2.2HG0142700.1	71.42701333333333	103.04069333333334
HORVU.MOREX.r2.2HG0142710.1	0	0
HORVU.MOREX.r2.2HG0142720.1	6.68640826873385	0
HORVU.MOREX.r2.2HG0142730.1	0	0
HORVU.MOREX.r2.2HG0142740.1	0	0
HORVU.MOREX.r2.2HG0142750.1	0	0
HORVU.MOREX.r2.2HG0142760.1	604.4414978070175	1260.6062565789475
HORVU.MOREX.r2.2HG0142770.1	0	0.36883333333333335
HORVU.MOREX.r2.2HG0142780.1	5.244251231527094	0
HORVU.MOREX.r2.2HG0142790.1	85.36335719968179	168.44077963404933
HORVU.MOREX.r2.2HG0142800.1	83.57400430663222	174.30129457364342
HORVU.MOREX.r2.2HG0142810.1	9.341620567375887	2.75354609929078
HORVU.MOREX.r2.2HG0142820.1	0	0
HORVU.MOREX.r2.2HG0142830.1	0	0
HORVU.MOREX.r2.2HG0142840.1	0	0
HORVU.MOREX.r2.2HG0142850.1	0	0
HORVU.MOREX.r2.2HG0142860.1	0	0
HORVU.MOREX.r2.2HG0142870.1	0	0
HORVU.MOREX.r2.2HG0142880.1	40.81448046875	33.495703125000006
HORVU.MOREX.r2.2HG0142890.1	10.541052631578948	36.580084210526316
HORVU.MOREX.r2.2HG0142900.1	0	0
HORVU.MOREX.r2.2HG0142910.1	0	0
HORVU.MOREX.r2.2HG0142920.1	6.81085380116959	15.33115789473684
HORVU.MOREX.r2.2HG0142930.1	0	0
HORVU.MOREX.r2.2HG0142940.1	0	0
HORVU.MOREX.r2.2HG0142950.1	0	0
HORVU.MOREX.r2.2HG0142960.1	0	0
HORVU.MOREX.r2.2HG0142970.1	391.0183864118896	882.7331210191084
HORVU.MOREX.r2.2HG0142980.1	0	0
HORVU.MOREX.r2.2HG0142990.1	0	0
HORVU.MOREX.r2.2HG0143000.1	0	0
HORVU.MOREX.r2.2HG0143010.1	135.98564507635598	199.29215376513957
HORVU.MOREX.r2.2HG0143020.1	0	0.7665386740331492
HORVU.MOREX.r2.2HG0143030.1	0	0
HORVU.MOREX.r2.2HG0143040.1	151.88824234234232	252.3087810810811
HORVU.MOREX.r2.2HG0143050.1	85.78613672922252	78.11578284182306
HORVU.MOREX.r2.2HG0143060.1	0	0
HORVU.MOREX.r2.2HG0143070.1	80.28776388888889	130.856325
HORVU.MOREX.r2.2HG0143080.1	0	0
HORVU.MOREX.r2.2HG0143090.1	0	0
HORVU.MOREX.r2.2HG0143100.1	0	0
HORVU.MOREX.r2.2HG0143110.1	0	0
HORVU.MOREX.r2.2HG0143120.1	0	0
HORVU.MOREX.r2.2HG0143130.1	1378.2302394106814	3299.669779005525
HORVU.MOREX.r2.2HG0143140.1	22.978117647058827	22.480570409982175
HORVU.MOREX.r2.2HG0143150.1	15.711293859649123	26.434578947368422
HORVU.MOREX.r2.2HG0143160.1	237.54424479166667	594.4910069444444
HORVU.MOREX.r2.2HG0143170.1	77.34499668325041	76.60755970149253
HORVU.MOREX.r2.2HG0143180.1	79.24646305418719	98.66686206896551
HORVU.MOREX.r2.2HG0143190.1	242.8573045404208	579.6960863787375
HORVU.MOREX.r2.2HG0143200.1	0	0
HORVU.MOREX.r2.2HG0143210.1	34.46729766803841	108.74054869684498
HORVU.MOREX.r2.2HG0143220.1	0	0
HORVU.MOREX.r2.2HG0143230.1	166.05612855007473	298.2670254110613
HORVU.MOREX.r2.2HG0143240.1	246.2281111111111	495.2796666666666
HORVU.MOREX.r2.2HG0143250.1	0	0.8016118935837245
HORVU.MOREX.r2.2HG0143260.1	4.151035404141616	12.459519038076152
HORVU.MOREX.r2.2HG0143270.1	276.4610089605735	516.2400967741935
HORVU.MOREX.r2.2HG0143280.1	3.204444444444445	3.206447574334898
HORVU.MOREX.r2.2HG0143290.1	0	0
HORVU.MOREX.r2.2HG0143300.1	38.77804988662131	62.2437037037037
HORVU.MOREX.r2.2HG0143310.1	57.98529333333334	65.5676
HORVU.MOREX.r2.2HG0143320.1	11.518041095890412	13.832235616438355
HORVU.MOREX.r2.2HG0143330.1	47.66695582329317	116.28907228915662
HORVU.MOREX.r2.2HG0143340.1	0	0
HORVU.MOREX.r2.2HG0143350.1	67.90638827838828	100.2285750915751
HORVU.MOREX.r2.2HG0143360.1	2.5939751037344396	1.2987385892116183
HORVU.MOREX.r2.2HG0143370.1	89.07344378698225	108.89809072978305
HORVU.MOREX.r2.2HG0143380.1	0	0
HORVU.MOREX.r2.2HG0143390.1	0.5966047619047619	4.183533333333333
HORVU.MOREX.r2.2HG0143400.1	61.62493515704154	110.72511550151975
HORVU.MOREX.r2.2HG0143410.1	0	0
HORVU.MOREX.r2.2HG0143420.1	199.6605227272727	434.46675
HORVU.MOREX.r2.2HG0143430.1	74.8581142857143	128.35204571428574
HORVU.MOREX.r2.2HG0143440.1	1708.0648951048952	3019.487
HORVU.MOREX.r2.2HG0143450.1	883.3639220238096	1031.2511666666667
HORVU.MOREX.r2.2HG0143460.1	0	0
HORVU.MOREX.r2.2HG0143470.1	50.66545273631841	117.09733333333334
HORVU.MOREX.r2.2HG0143480.1	23.380651041666667	21.057679687500002
HORVU.MOREX.r2.2HG0143490.1	24.43360583333333	84.3927725
HORVU.MOREX.r2.2HG0143500.1	2.0328811594202896	1.1680695652173911
HORVU.MOREX.r2.2HG0143510.1	1.8066666666666664	7.243664122137405
HORVU.MOREX.r2.2HG0143520.1	0	0
HORVU.MOREX.r2.2HG0143530.1	1.722207650273224	12.060349726775955
HORVU.MOREX.r2.2HG0143540.1	29.56645748987854	49.341497975708506
HORVU.MOREX.r2.2HG0143550.1	549.7216260633037	862.3517418397626
HORVU.MOREX.r2.2HG0143560.1	0	0
HORVU.MOREX.r2.2HG0143570.1	140.89788132094944	236.27195046439627
HORVU.MOREX.r2.2HG0143580.1	49.97700286532951	94.73030085959886
HORVU.MOREX.r2.2HG0143590.1	151.04954581673306	186.39815936254982
HORVU.MOREX.r2.2HG0143600.1	35.63264604810997	40.99018900343643
HORVU.MOREX.r2.2HG0143610.1	0	0
HORVU.MOREX.r2.2HG0143620.1	474.74516765285995	964.9695463510848
HORVU.MOREX.r2.2HG0143630.1	137.69596345454545	195.91919542857144
HORVU.MOREX.r2.2HG0143640.1	0	0
HORVU.MOREX.r2.2HG0143650.1	0	0
HORVU.MOREX.r2.2HG0143660.1	0	0
HORVU.MOREX.r2.2HG0143670.1	0	0
HORVU.MOREX.r2.2HG0143680.1	0	0
HORVU.MOREX.r2.2HG0143690.1	0	0.849887507400829
HORVU.MOREX.r2.2HG0143700.1	284.27233333333334	662.2610650406505
HORVU.MOREX.r2.2HG0143710.1	22.006823899371067	65.34699056603773
HORVU.MOREX.r2.2HG0143720.1	0	0
HORVU.MOREX.r2.2HG0143730.1	559.5123853493383	737.570944906125
HORVU.MOREX.r2.2HG0143740.1	0	0
HORVU.MOREX.r2.2HG0143750.1	0	0
HORVU.MOREX.r2.2HG0143760.1	89.16978406169666	192.55476092544987
HORVU.MOREX.r2.2HG0143770.1	217.61978869047618	360.01561607142855
HORVU.MOREX.r2.2HG0143780.1	153.95917333333333	184.74734545454547
HORVU.MOREX.r2.2HG0143790.1	0	2.2586578947368423
HORVU.MOREX.r2.2HG0143800.1	0	0.8020765027322404
HORVU.MOREX.r2.2HG0143810.1	11.341434135166095	32.64055670103093
HORVU.MOREX.r2.2HG0143820.1	4.547225806451613	33.287529032258064
HORVU.MOREX.r2.2HG0143830.1	358.8564302600473	616.101170212766
HORVU.MOREX.r2.2HG0143840.1	0	0.47041800000000006
HORVU.MOREX.r2.2HG0143850.1	15.045947761194029	25.332160447761197
HORVU.MOREX.r2.2HG0143860.1	0	0.721079207920792
HORVU.MOREX.r2.2HG0143870.1	1.1444350877192981	6.043548245614035
HORVU.MOREX.r2.2HG0143880.1	0	0.39192028985507243
HORVU.MOREX.r2.2HG0143890.1	0	0
HORVU.MOREX.r2.2HG0143900.1	0	0.19296623376623379
HORVU.MOREX.r2.2HG0143910.1	15.352291666666664	26.451539351851853
HORVU.MOREX.r2.2HG0143920.1	0	0
HORVU.MOREX.r2.2HG0143930.1	0	0
HORVU.MOREX.r2.2HG0143940.1	383.077000877193	659.4025684210526
HORVU.MOREX.r2.2HG0143950.1	49.67432380952382	159.90416
HORVU.MOREX.r2.2HG0143960.1	0	0
HORVU.MOREX.r2.2HG0143970.1	0	0
HORVU.MOREX.r2.2HG0143980.1	0	0
HORVU.MOREX.r2.2HG0143990.1	0	0
HORVU.MOREX.r2.2HG0144000.1	138.4135881104034	191.2588428874735
HORVU.MOREX.r2.2HG0144010.1	34.17686139747995	47.86813287514319
HORVU.MOREX.r2.2HG0144020.1	76.08640362811792	151.33771428571427
HORVU.MOREX.r2.2HG0144030.1	161.2531156957929	242.43576456310677
HORVU.MOREX.r2.2HG0144040.1	273.13812959251834	459.3409352037408
HORVU.MOREX.r2.2HG0144050.1	0	0
HORVU.MOREX.r2.2HG0144060.1	0	0
HORVU.MOREX.r2.2HG0144070.1	959.8597053045187	1950.418605108055
HORVU.MOREX.r2.2HG0144080.1	0	0
HORVU.MOREX.r2.2HG0144090.1	1.7722753623188405	8.285677938808375
HORVU.MOREX.r2.2HG0144100.1	0	0
HORVU.MOREX.r2.2HG0144110.1	0	0
HORVU.MOREX.r2.2HG0144120.1	0	0
HORVU.MOREX.r2.2HG0144130.1	0	0
HORVU.MOREX.r2.2HG0144140.1	0	0
HORVU.MOREX.r2.2HG0144150.1	0	0
HORVU.MOREX.r2.2HG0144160.1	0	0
HORVU.MOREX.r2.2HG0144170.1	0	0
HORVU.MOREX.r2.2HG0144180.1	0	0
HORVU.MOREX.r2.2HG0144190.1	0	0
HORVU.MOREX.r2.2HG0144200.1	0	0
HORVU.MOREX.r2.2HG0144210.1	0.8205171171171172	0
HORVU.MOREX.r2.2HG0144220.1	0	0
HORVU.MOREX.r2.2HG0144230.1	0	1.0339606299212598
HORVU.MOREX.r2.2HG0144240.1	81.97304964539006	151.7341134751773
HORVU.MOREX.r2.2HG0144250.1	83.88234800838573	382.6127882599581
HORVU.MOREX.r2.2HG0144260.1	0	0
HORVU.MOREX.r2.2HG0144270.1	15.496499652052888	51.05976339596381
HORVU.MOREX.r2.2HG0144280.1	116.11221800947867	169.07436966824645
HORVU.MOREX.r2.2HG0144290.1	0	0
HORVU.MOREX.r2.2HG0144300.1	243.65532753623185	376.70243478260863
HORVU.MOREX.r2.2HG0144310.1	190.7556111111111	239.58012820512823
HORVU.MOREX.r2.2HG0144320.1	0	0
HORVU.MOREX.r2.2HG0144330.1	63.00010014306151	93.32506437768241
HORVU.MOREX.r2.2HG0144340.1	0	0
HORVU.MOREX.r2.2HG0144350.1	0	0
HORVU.MOREX.r2.2HG0144360.1	38.013210582010586	61.46320000000001
HORVU.MOREX.r2.2HG0144370.1	0	0
HORVU.MOREX.r2.2HG0144380.1	0	0
HORVU.MOREX.r2.2HG0144390.1	1.1611571679613095	0.5666961378571429
HORVU.MOREX.r2.2HG0144400.1	35.19056428155905	92.62536358347877
HORVU.MOREX.r2.2HG0144410.1	13.836261510128912	11.735197053406997
HORVU.MOREX.r2.2HG0144420.1	511.5522207146087	701.1797014925373
HORVU.MOREX.r2.2HG0144430.1	0	0
HORVU.MOREX.r2.2HG0144440.1	0	0
HORVU.MOREX.r2.2HG0144450.1	0	0
HORVU.MOREX.r2.2HG0144460.1	0	0
HORVU.MOREX.r2.2HG0144470.1	0	0
HORVU.MOREX.r2.2HG0144480.1	97.49002237136466	143.62260402684564
HORVU.MOREX.r2.2HG0144490.1	222.06804232804234	369.65784511784517
HORVU.MOREX.r2.2HG0144500.1	0	0
HORVU.MOREX.r2.2HG0144510.1	0	0
HORVU.MOREX.r2.2HG0144520.1	0	0
HORVU.MOREX.r2.2HG0144530.1	124.1136817102138	120.55013460015836
HORVU.MOREX.r2.2HG0144540.1	409.78137667304014	575.9853537284895
HORVU.MOREX.r2.2HG0144550.1	0	0
HORVU.MOREX.r2.2HG0144560.1	60.00354945054944	70.4237142857143
HORVU.MOREX.r2.2HG0144570.1	8.975493752519146	42.19694478033051
HORVU.MOREX.r2.2HG0144580.1	0.509443396226415	2.305882075471698
HORVU.MOREX.r2.2HG0144590.1	0	0
HORVU.MOREX.r2.2HG0144600.1	116.915538647343	226.82076086956522
HORVU.MOREX.r2.2HG0144610.1	0	0
HORVU.MOREX.r2.2HG0144620.1	0	0.8365312701482914
HORVU.MOREX.r2.2HG0144630.1	0	0
HORVU.MOREX.r2.2HG0144640.1	0	1.176045
HORVU.MOREX.r2.2HG0144650.1	256.64842600276626	305.8835159059475
HORVU.MOREX.r2.2HG0144660.1	0	2.4969444444444444
HORVU.MOREX.r2.2HG0144670.1	0	0
HORVU.MOREX.r2.2HG0144680.1	0	0
HORVU.MOREX.r2.2HG0144690.1	62.515717092337916	72.55469548133595
HORVU.MOREX.r2.2HG0144700.1	0	0
HORVU.MOREX.r2.2HG0144710.1	0.5470683287407406	0.5276845679012345
HORVU.MOREX.r2.2HG0144720.1	17.059849829351535	36.289546075085326
HORVU.MOREX.r2.2HG0144730.1	0.509443396226415	0.2562091194968554
HORVU.MOREX.r2.2HG0144740.1	0.5981538461538461	0
HORVU.MOREX.r2.2HG0144750.1	2.086681732580038	1.5688587570621468
HORVU.MOREX.r2.2HG0144760.1	0	0
HORVU.MOREX.r2.2HG0144770.1	267.95231083844584	267.20473619631906
HORVU.MOREX.r2.2HG0144780.1	0	0
HORVU.MOREX.r2.2HG0144790.1	0	0
HORVU.MOREX.r2.2HG0144800.1	1.1267972508591066	1.129147766323024
HORVU.MOREX.r2.2HG0144810.1	0	2.359411003236246
HORVU.MOREX.r2.2HG0144820.1	1.1994061766969697	0
HORVU.MOREX.r2.2HG0144830.1	0.8185724482512491	2.457087794432548
HORVU.MOREX.r2.2HG0144840.1	17.14115948275862	36.874500000000005
HORVU.MOREX.r2.2HG0144850.1	30.815084726867333	40.88882608695653
HORVU.MOREX.r2.2HG0144860.1	23.092367999999997	62.489056000000005
HORVU.MOREX.r2.2HG0144870.1	31.18690866290019	31.21177118644068
HORVU.MOREX.r2.2HG0144880.1	1384.7804048234282	2326.794797588286
HORVU.MOREX.r2.2HG0144890.1	0	0
HORVU.MOREX.r2.2HG0144900.1	0	0
HORVU.MOREX.r2.2HG0144910.1	0	0.370874686716792
HORVU.MOREX.r2.2HG0144920.1	0	0
HORVU.MOREX.r2.2HG0144930.1	110.53276595744681	345.2520957446809
HORVU.MOREX.r2.2HG0144940.1	81.60885911490054	158.77970767356882
HORVU.MOREX.r2.2HG0144950.1	1.8383078880407124	0.9193575063613231
HORVU.MOREX.r2.2HG0144960.1	0	0
HORVU.MOREX.r2.2HG0144970.1	0	0
HORVU.MOREX.r2.2HG0144980.1	0	0
HORVU.MOREX.r2.2HG0144990.1	34.12120132013201	107.41144554455445
HORVU.MOREX.r2.2HG0145000.1	0	0
HORVU.MOREX.r2.2HG0145010.1	709.2845143745145	1312.5834343434344
HORVU.MOREX.r2.2HG0145020.1	0	0
HORVU.MOREX.r2.2HG0145030.1	0	0
HORVU.MOREX.r2.2HG0145040.1	0	0
HORVU.MOREX.r2.2HG0145050.1	2.0759621212121213	5.723020833333333
HORVU.MOREX.r2.2HG0145060.1	20.965396825396827	43.629155555555556
HORVU.MOREX.r2.2HG0145070.1	0	0
HORVU.MOREX.r2.2HG0145080.1	0	0
HORVU.MOREX.r2.2HG0145090.1	0	2.4276749435665916
HORVU.MOREX.r2.2HG0145100.1	70.54721938775509	103.54154081632655
HORVU.MOREX.r2.2HG0145110.1	0	0
HORVU.MOREX.r2.2HG0145120.1	0	0
HORVU.MOREX.r2.2HG0145130.1	0	0
HORVU.MOREX.r2.2HG0145140.1	83.02228291316527	231.10872549019606
HORVU.MOREX.r2.2HG0145150.1	0	0
HORVU.MOREX.r2.2HG0145160.1	0	0
HORVU.MOREX.r2.2HG0145170.1	0	0
HORVU.MOREX.r2.2HG0145180.1	109.65771863799284	198.61333064516128
HORVU.MOREX.r2.2HG0145190.1	153.85565217391306	222.01391304347825
HORVU.MOREX.r2.2HG0145200.1	1.1091278195488723	0
HORVU.MOREX.r2.2HG0145210.1	0	0
HORVU.MOREX.r2.2HG0145220.1	0	0
HORVU.MOREX.r2.2HG0145230.1	0	0
HORVU.MOREX.r2.2HG0145240.1	298.04246268656715	617.4248631840796
HORVU.MOREX.r2.2HG0145250.1	57.7117619047619	187.64741666666666
HORVU.MOREX.r2.2HG0145260.1	0	0
HORVU.MOREX.r2.2HG0145270.1	255.25885714285718	366.538125
HORVU.MOREX.r2.2HG0145280.1	15.751383480825957	25.523769911504427
HORVU.MOREX.r2.2HG0145290.1	0	0
HORVU.MOREX.r2.2HG0145300.1	50.187817581780536	147.17711180124223
HORVU.MOREX.r2.2HG0145310.1	19.695912280701755	36.45529824561404
HORVU.MOREX.r2.2HG0145320.1	0	0
HORVU.MOREX.r2.2HG0145330.1	0	0
HORVU.MOREX.r2.2HG0145340.1	9.625091469358178	15.115494875776397
HORVU.MOREX.r2.2HG0145350.1	0	0
HORVU.MOREX.r2.2HG0145360.1	0	0
HORVU.MOREX.r2.2HG0145370.1	0	0
HORVU.MOREX.r2.2HG0145380.1	0	0
HORVU.MOREX.r2.2HG0145390.1	0	0
HORVU.MOREX.r2.2HG0145400.1	0	0
HORVU.MOREX.r2.2HG0145410.1	0	0.44193598233995585
HORVU.MOREX.r2.2HG0145420.1	0	0
HORVU.MOREX.r2.2HG0145430.1	0	0
HORVU.MOREX.r2.2HG0145440.1	0	0
HORVU.MOREX.r2.2HG0145450.1	0	0
HORVU.MOREX.r2.2HG0145460.1	9.190304207119741	14.210239482200647
HORVU.MOREX.r2.2HG0145470.1	9.142220930232558	15.274883720930232
HORVU.MOREX.r2.2HG0145480.1	95.11497034400949	104.50330960854092
HORVU.MOREX.r2.2HG0145490.1	0	0
HORVU.MOREX.r2.2HG0145500.1	108.52959904248952	65.31682824655894
HORVU.MOREX.r2.2HG0145510.1	221.99478547854787	432.4802722772277
HORVU.MOREX.r2.2HG0145520.1	5.471253731343284	5.477223880597015
HORVU.MOREX.r2.2HG0145530.1	0	0.4885090909090909
HORVU.MOREX.r2.2HG0145540.1	56.83690140845071	126.43542253521126
HORVU.MOREX.r2.2HG0145550.1	19.11031696969697	48.90370909090909
HORVU.MOREX.r2.2HG0145560.1	0.8117185185185184	4.060962962962963
HORVU.MOREX.r2.2HG0145570.1	0	0
HORVU.MOREX.r2.2HG0145580.1	0	0
HORVU.MOREX.r2.2HG0145590.1	0	0.3005698005698006
HORVU.MOREX.r2.2HG0145600.1	428.7060780287474	792.5764134154688
HORVU.MOREX.r2.2HG0145610.1	13.59220231213873	8.313170520231214
HORVU.MOREX.r2.2HG0145620.1	0	0
HORVU.MOREX.r2.2HG0145630.1	0	0
HORVU.MOREX.r2.2HG0145640.1	0	0
HORVU.MOREX.r2.2HG0145650.1	0	0
HORVU.MOREX.r2.2HG0145660.1	0	0.5612149253731342
HORVU.MOREX.r2.2HG0145670.1	195.55485610200367	274.64382513661207
HORVU.MOREX.r2.2HG0145680.1	0	0
HORVU.MOREX.r2.2HG0145690.1	162.04520833333333	294.1858430232558
HORVU.MOREX.r2.2HG0145700.1	0	0
HORVU.MOREX.r2.2HG0145710.1	0	0
HORVU.MOREX.r2.2HG0145720.1	17.504365165165165	17.07641981981982
HORVU.MOREX.r2.2HG0145730.1	291.53914820285576	376.1168340128016
HORVU.MOREX.r2.2HG0145740.1	0	0
HORVU.MOREX.r2.2HG0145750.1	0	0
HORVU.MOREX.r2.2HG0145760.1	0.16706572769953051	0.37942629107981224
HORVU.MOREX.r2.2HG0145770.1	47.52803414634146	105.81658536585367
HORVU.MOREX.r2.2HG0145780.1	780.9853512195123	1276.265593495935
HORVU.MOREX.r2.2HG0145790.1	0	0
HORVU.MOREX.r2.2HG0145800.1	96.7886905982906	284.04241367521365
HORVU.MOREX.r2.2HG0145810.1	0	0
HORVU.MOREX.r2.2HG0145820.1	0	0
HORVU.MOREX.r2.2HG0145830.1	0	0
HORVU.MOREX.r2.2HG0145840.1	0	0
HORVU.MOREX.r2.2HG0145850.1	0	0
HORVU.MOREX.r2.2HG0145860.1	612.5592180451127	983.7721403508772
HORVU.MOREX.r2.2HG0145870.1	2.4293333333333336	3.6586440677966103
HORVU.MOREX.r2.2HG0145880.1	0	0.31366666666666665
HORVU.MOREX.r2.2HG0145890.1	2.020093567251462	5.063235867446394
HORVU.MOREX.r2.2HG0145900.1	0	0
HORVU.MOREX.r2.2HG0145910.1	1.0042627450980393	9.565829411764705
HORVU.MOREX.r2.2HG0145920.1	41.86394164456234	96.20262068965518
HORVU.MOREX.r2.2HG0145930.1	0	0
HORVU.MOREX.r2.2HG0145940.1	0	2.0252943469785576
HORVU.MOREX.r2.2HG0145950.1	281.99313097245647	507.629184935357
HORVU.MOREX.r2.2HG0145960.1	1595.4900385505011	2132.368609611925
HORVU.MOREX.r2.2HG0145970.1	0	0
HORVU.MOREX.r2.2HG0145980.1	0	0
